frame	cX	cY	area	minI	maxI	meanI	video
66871	186	66	2.5	141.0	175.0	202.7142857142857	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66871	242	89	16.5	122.0	178.0	210.66666666666666	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66869	186	67	1.5	111.0	152.0	216.5	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66869	241	89	8.5	126.0	179.0	243.375	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66874	186	65	1.5	119.0	154.0	228.60000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66874	242	90	16.5	111.0	176.0	220.62962962962962	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66880	242	89	11.0	133.0	178.0	235.9047619047619	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66878	242	89	12.0	128.0	179.0	226.27272727272728	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66881	242	89	11.0	119.0	178.0	236.95238095238093	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66883	245	59	3.0	122.0	149.0	59.57142857142857	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66883	242	91	3.0	145.0	177.0	251.2222222222222	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66882	242	89	11.0	119.0	178.0	236.95238095238093	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66884	245	59	3.0	122.0	149.0	59.57142857142857	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66884	242	91	3.0	124.0	177.0	247.375	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66877	242	89	13.0	112.0	178.0	218.3478260869565	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66879	242	89	11.0	133.0	179.0	235.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66888	243	89	2.0	111.0	154.0	234.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
